data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9594486,231,ETH9261,9261,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Debre Markos town (East Gojam, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'Tigrayans are our brothers; TPLF is our enemy; stop proxy war; there could not be two forces in one country; disarm TPLF; stop intervening under the name of humanitarian aid,' and so on. [size=no report]",0,1667248060,ETH
9594487,231,ETH9273,9273,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gondar,Mekan Eyesuse,Mekane Yesus,11.6333,38.0666,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Mekane Yesus (Mekan Eyesuse, South Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594489,231,ETH9256,9256,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Gondar,Addi Arekay,Addi Arkay,13.452,38.0626,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Addi Arkay town (Addi Arekay, North Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' They also showed their support for ENDF. [size= No report]",0,1667248060,ETH
9594490,231,ETH9269,9269,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Kalu,Kalu,11.0025,39.8332,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Kalu (South Wello, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594491,231,ETH9264,9264,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Dessie town,Dessie,11.1333,39.6333,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Dessie town (South Wello, Amhara). The main slogan of the protest was ' I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'stop intervening under the name of humanitarian aid; no negotiation on our sovereignty,' and so on. They also expressed their support the government's actions to protect Ethiopia's sovereignty. [size=no report]",0,1667248060,ETH
9594492,231,ETH9257,9257,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,Central Gondar,Aykel town,Aykel,12.55,37.0667,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Aykel town (Central Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'Tigrayans are our brothers; TPLF is our enemy; stop the proxy war; no negotiations on our sovereignty,' and so on. [size= no report]",0,1667248060,ETH
9594493,231,ETH9262,9262,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,East Gojam,Debre Markos town,Debre Markos,10.35,37.7333,2,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Lumame town in East Gojam zone in Amhara region. Location not found, coded at the administration center of the zone Debre Markos town (East Gojam, Amhara). [size=no report]",0,1667248060,ETH
9594494,231,ETH9277,9277,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,Wag Hamra,Sekota town,Sekota,12.627,39.0343,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Sekota town (Wag Hamra, Amhara). [size=no report]",0,1667248060,ETH
9594496,231,ETH9266,9266,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,Central Gondar,Gonder town,Gonder,12.6,37.4667,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Gonder town (Central Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'there could not be two forces in one country; stop the proxy war; Tigrayans are our brothers,' and so on. [size=no report]",0,1667248060,ETH
9594498,231,ETH9268,9268,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,Awi,Injibara town,Injibara,11,36.9167,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Injibara town (Awi, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'no negotiations on our sovereignty; stop intervening under the name of humanitarian aid' and so on. The protesters also showed their support for ENDF. [size=no report]",0,1667248060,ETH
9594499,231,ETH9260,9260,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Shewa,Debre Berhan town,Debre Berhan,9.6833,39.5333,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Debre Berhan town (North Shewa, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'Tigrayans are our brothers; TPLF is our enemy; stop proxy war; there could not be two forces in one country; no negotiation on our sovereignty,' and so on. [size=no report]",0,1667248060,ETH
9594500,231,ETH9272,9272,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Kombolcha town,Kombolcha,11.0816,39.7434,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Kombolcha town (South Wello, Amhara). The main slogan of the protest was ' I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'stop the proxy war; for sustainable peace, disarm TPLF' and so on. [size=no report]",0,1667248060,ETH
9594502,231,ETH9258,9258,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Bahir Dar town,Bahir Dar,11.6,37.3833,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Bahir Dar town (West Gojam, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'Tigrayans are our brothers, TPLF is our enemy; stop the proxy war; stop prolonging our suffering under the name of negotiation; there could not be two forces in one country; disarm TPLF forces' and so on. [size= no report]",0,1667248060,ETH
9594504,231,ETH9286,9286,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Western Tigray,Dansha town,Dansha,13.5663,36.973,1,Amhara Media Corporation,National,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Dansha town (Western Tigray, Tigray). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'stop intervention in the name of humanitarian aid; Tigrayans are our brothers; TPLF is our enemy' and so on. [size=no report]",0,1667248060,ETH
9594505,231,ETH9265,9265,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gojam,Finote Selam town,Finote Selam,10.7,37.2667,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Finote Selam town (West Gojam, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'no negotiations on our sovereignty; stop supporting TPLF under the name of humanitarian aid; Tigrayans are our brothers' and so on. [size=no report]",0,1667248060,ETH
9594506,231,ETH9275,9275,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,East Gojam,Hulet Ej Enese,Motta,11.0667,37.8833,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Motta (Hulet Ej Enese, East Gojam, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594508,231,ETH9259,9259,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Wello,Worebabu,Bistima,11.3396,39.7716,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Bistima (Worebabu, South Wello, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594510,231,ETH9279,9279,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gondar,Woreta town,Wereta,11.9167,37.7,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Wereta (Woreta town, South Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size= No report]",0,1667248060,ETH
9594511,231,ETH9274,9274,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,West Gondar,Metema,Metema,12.9521,36.1563,2,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Gende Weha in West Gondar zone (location not found, coded at the administration center of West Gondar zone, Metema (Amhara)). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Residents of Gende Weha and West Gondar zone participated in this demonstration. Protesters were heard saying, 'stop the proxy war; Tigrayans are our brothers; TPLF is our enemy,' and so on. They also showed their support for ENDF. [size=no report]",0,1667248060,ETH
9594512,231,ETH9276,9276,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,South Gondar,Nefas Mewicha town,Nefas Mewcha,11.7333,38.4666,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Nefas Mewicha town (Nefas Mewcha, South Gondar, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' Protesters were heard saying, 'stop intervening in under the name of humanitarian aid; no negotiation on our sovereignty; stop the proxy war; for sustainable peace disarm TPLF' and so on. [size=no report]",0,1667248060,ETH
9594514,231,ETH9278,9278,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Amhara,North Wello,Woldiya town,Weldiya,11.8277,39.5916,1,Amhara Media Corporation,Subnational,"On 23 October 2022, a protest against western countries' involvement in Ethiopia and TPLF was held in Woldiya town (Weldiya, North Wello, Amhara). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594515,231,ETH9289,9289,23-Oct-22,2022,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Tigray,Western Tigray,Kafta Humera,Welkait,14.0966,37.3266,2,Amhara Media Corporation,National,"On 23 October 2022, a protest against western countries' involvement in Ethiopia was held in Kirakir town in Western Tigray zone (location not found, coded at the administration center of the zone, Welkait (Kafta Humera, Western Tigray, Tigray). The main slogan of the protest was 'I will stand for Ethiopia and let my voice be heard.' [size=no report]",0,1667248060,ETH
9594570,231,ETH9285,9285,23-Oct-22,2022,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Bizet,Bizet,14.3207,39.2636,1,ESAT,International,"On 23 October 2022, ENDF clashed with TPLF forces in Bizet (Eastern Tigray, Tigray), Enticho (coded separately), and Erga Hamus (coded separately), regaining control of these areas shortly after. Casualties unknown.",0,1667248060,ETH
9594573,231,ETH9287,9287,23-Oct-22,2022,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Enticho town,Enticho,14.2801,39.1482,1,ESAT,International,"On 23 October 2022, ENDF clashed with TPLF forces in Enticho (Central Tigray, Tigray), Bizet (coded separately), and Erga Hamus (coded separately), regaining control of these areas shortly after. Casualties unknown.",0,1667248060,ETH
9594574,231,ETH9288,9288,23-Oct-22,2022,1,Battles,Government regains territory,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Edaga Hamus town,Idaga Hamus,14.1872,39.5639,1,ESAT,International,"On 23 October 2022, ENDF clashed with TPLF forces in Idaga Hamus (Edaga Hamus town, Eastern Tigray, Tigray), Bizet (coded separately), and Enticho (coded separately), regaining control of these areas shortly after. Casualties unknown.",0,1667248060,ETH
9594689,231,ETH9280,9280,23-Oct-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,OLF: Oromo Liberation Front (Shane Splinter Faction),Civilians (Ethiopia),2,12,Eastern Africa,Ethiopia,Oromia,East Wellega,Nunu Kumba,Adere Wama,8.7662,36.7591,1,Oromiya Media Network,International,"On 23 October 2022, the Ethiopian Air Force conducted an air strike against OLF Shane positions in Adere Wama town, Nunu Kumba woreda (East Wellega, Oromia). Another aerial strike was also carried out on 21 October (coded separately). Unknown number of OLF Shane fighters and civilians (children keeping cattle) were killed in the two days aerial strikes. An unidentified number of fatalities mentioned coded as 10 and split across two events (coded as 5 for this event).",5,1667248060,ETH
9594690,231,ETH9282,9282,23-Oct-22,2022,1,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),,1,Civilians (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),7,17,Eastern Africa,Ethiopia,Oromia,Horo Gudru Wellega,Shambu town,Shambu,9.5667,37.1,1,Oromiya Media Network,International,"On 23 October 2022, ENDF shot and killed a youth in Shambu, Shambu town (Horo Gudru Wellega, Oromia), after accusing him of being a member of OLF Shane. The government forces captured him in a hotel before shooting him few hours later. No further information is available.",1,1667248060,ETH
9594692,231,ETH9281,9281,23-Oct-22,2022,1,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,1,OLF: Oromo Liberation Front (Shane Splinter Faction),,2,12,Eastern Africa,Ethiopia,Oromia,West Shewa,Cobi,Chobi,9.3333,37.95,2,Oromiya Media Network,International,"On 23 October 2022, in the two days air strikes, Ethiopian Air Force conducted a drone strike against OLF-Shane in Bake Hofu [Kale] kebele (a location coded to admin center, Chobi, in Cobi woreda, West Shewa, Oromia). The strike, which according to some sources targeted a graduation ceremony of OLF Shane fighters [during the first day strike] and a camp [on the second day] killed at least 60 (some sources say over 70) and wounded over 100 people in two days strikes. The second day strike targeted a school camped by the group. Fatalities split across two events and coded as 30.",30,1667248060,ETH
